Iteration,Energy,Positional_error,Obstacle_distance,Task success,RNS,HV,Parameters
132,32.44,0.17,0.66,1,1.0,0.91,"{'controller_frequency': 6.18039979071451, 'planner_patience': 3.25079747736104, 'controller_patience': 4.6635472126247794, 'conservative_reset_dist': 3.440670518218482, 'acc_lim_theta': 1.6764853726590006, 'acc_lim_trans': 0.3508162198516348, 'acc_lim_x': 2.9358650039069243, 'forward_point_distance': 0.5383767385806218, 'goal_distance_bias': 12.06157052083355, 'max_scaling_factor': 0.11500888818017788, 'max_vel_theta': 1.4378940362163677, 'max_vel_trans': 0.6466900458477265, 'max_vel_x': 0.551495590530131, 'min_vel_theta': 1.5675940437841698, 'min_vel_trans': 0.14246278221428438, 'min_vel_x': -0.07071107546765903, 'occdist_scale': 0.2388217336941188, 'oscillation_reset_angle': 0.29472982928361524, 'path_distance_bias': 33.618630650991506, 'scaling_speed': 0.3384437514294722, 'sim_granularity': 0.038882968599199944, 'sim_time': 0.5325624742095876, 'stop_time_buffer': 0.7420802256866846, 'theta_stopped_vel': 0.13297823168123402, 'trans_stopped_vel': 0.11478039915855141, 'vth_samples': 21, 'vx_samples': 4, 'vy_samples': 12, 'publish_frequency': 6.0, 'resolution': 0.036200671283434384, 'transform_tolerance': 1.419357902132374, 'update_frequency': 5.327854595119079, 'cost_scaling_factor': 5.240286877007693, 'inflation_radius': 0.6578277507315631, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
133,30.08,0.15,0.4,1,1.0,0.92,"{'controller_frequency': 4.87907080237533, 'planner_patience': 3.788605817919684, 'controller_patience': 5.25268214351931, 'conservative_reset_dist': 2.8878054681881293, 'acc_lim_theta': 1.9656768787904515, 'acc_lim_trans': 0.3244009269551906, 'acc_lim_x': 3.4459045257226024, 'forward_point_distance': 0.6395687167551997, 'goal_distance_bias': 26.157002004500008, 'max_scaling_factor': 0.20436196746275803, 'max_vel_theta': 1.4949714321174061, 'max_vel_trans': 0.6033515673845182, 'max_vel_x': 0.5817078437636415, 'min_vel_theta': 1.6239021601520085, 'min_vel_trans': 0.19705923047063398, 'min_vel_x': -0.17240930678848554, 'occdist_scale': 0.3697051832143237, 'oscillation_reset_angle': 0.3160343327421543, 'path_distance_bias': 20.61834850693426, 'scaling_speed': 0.328422107093505, 'sim_granularity': 0.022490504069062427, 'sim_time': 2.7406940634621435, 'stop_time_buffer': 0.4415568422827355, 'theta_stopped_vel': 0.06374696717983634, 'trans_stopped_vel': 0.09730123769163343, 'vth_samples': 24, 'vx_samples': 7, 'vy_samples': 13, 'publish_frequency': 2.5331563220970716, 'resolution': 0.02573181453986556, 'transform_tolerance': 1.253675403030646, 'update_frequency': 4.213465880421504, 'cost_scaling_factor': 5.248832904976066, 'inflation_radius': 0.9178207931944518, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
134,33.64,0.17,0.68,1,1.0,0.91,"{'controller_frequency': 5.18846315561452, 'planner_patience': 3.7020018597793793, 'controller_patience': 5.454247107830096, 'conservative_reset_dist': 3.1078374919209537, 'acc_lim_theta': 1.8199279643643762, 'acc_lim_trans': 0.3023205064412985, 'acc_lim_x': 3.6706275644842035, 'forward_point_distance': 0.6654223696678836, 'goal_distance_bias': 27.91144867597635, 'max_scaling_factor': 0.18678350703477253, 'max_vel_theta': 1.502588305750788, 'max_vel_trans': 0.6060609927858805, 'max_vel_x': 0.5986064108508802, 'min_vel_theta': 1.5231978678905482, 'min_vel_trans': 0.19447419059566223, 'min_vel_x': -0.05997760851553163, 'occdist_scale': 0.4039074788147324, 'oscillation_reset_angle': 0.3157884035680276, 'path_distance_bias': 20.18523210022429, 'scaling_speed': 0.2768256387495809, 'sim_granularity': 0.02124197793781549, 'sim_time': 2.534461083789907, 'stop_time_buffer': 0.30638542007795444, 'theta_stopped_vel': 0.05775396922496893, 'trans_stopped_vel': 0.10011198459847717, 'vth_samples': 26, 'vx_samples': 6, 'vy_samples': 15, 'publish_frequency': 3.048150819785609, 'resolution': 0.02397148420816165, 'transform_tolerance': 1.225455957791027, 'update_frequency': 4.329044291099616, 'cost_scaling_factor': 2.3670186796847092, 'inflation_radius': 0.9086504799909656, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
135,30.76,0.17,0.6,1,1.0,0.91,"{'controller_frequency': 4.852140022841818, 'planner_patience': 3.737428190202425, 'controller_patience': 5.324747281140659, 'conservative_reset_dist': 3.0907483254311225, 'acc_lim_theta': 1.9473363343120451, 'acc_lim_trans': 0.3325274000408663, 'acc_lim_x': 3.4964379698488943, 'forward_point_distance': 0.6358054718680799, 'goal_distance_bias': 26.13845428848359, 'max_scaling_factor': 0.18528314891044675, 'max_vel_theta': 1.4669773898351504, 'max_vel_trans': 0.5980891548010892, 'max_vel_x': 0.5773797744970723, 'min_vel_theta': 1.54110918888666, 'min_vel_trans': 0.1890834071512269, 'min_vel_x': -0.0735228404482467, 'occdist_scale': 0.37303743154296165, 'oscillation_reset_angle': 0.3061849130922614, 'path_distance_bias': 21.390016081704353, 'scaling_speed': 0.30522172580287965, 'sim_granularity': 0.02393362027026205, 'sim_time': 2.6304126424424408, 'stop_time_buffer': 0.36295308551938577, 'theta_stopped_vel': 0.055412248101282396, 'trans_stopped_vel': 0.0951598022238066, 'vth_samples': 24, 'vx_samples': 7, 'vy_samples': 15, 'publish_frequency': 2.799692116739601, 'resolution': 0.02, 'transform_tolerance': 1.2112228191567547, 'update_frequency': 4.261930087095095, 'cost_scaling_factor': 3.7511181651529215, 'inflation_radius': 0.9312778748940242, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
136,32.6,0.16,0.57,1,1.0,0.91,"{'controller_frequency': 5.049592731325582, 'planner_patience': 3.8167907153446503, 'controller_patience': 5.186866155937027, 'conservative_reset_dist': 2.926959762422363, 'acc_lim_theta': 2.0251192793183805, 'acc_lim_trans': 0.3205645322570728, 'acc_lim_x': 3.4928859740090075, 'forward_point_distance': 0.6477575783093702, 'goal_distance_bias': 26.207278851877458, 'max_scaling_factor': 0.21185859342105673, 'max_vel_theta': 1.5299665785422278, 'max_vel_trans': 0.6245248092393638, 'max_vel_x': 0.5751815679233492, 'min_vel_theta': 1.580594422041402, 'min_vel_trans': 0.19714933121283282, 'min_vel_x': -0.18663438421778336, 'occdist_scale': 0.3639062692187816, 'oscillation_reset_angle': 0.31946467213586616, 'path_distance_bias': 19.583174407097374, 'scaling_speed': 0.313347363762158, 'sim_granularity': 0.020634728531719673, 'sim_time': 2.8976709794960387, 'stop_time_buffer': 0.4573452940566213, 'theta_stopped_vel': 0.05949049125633897, 'trans_stopped_vel': 0.09653196836164646, 'vth_samples': 24, 'vx_samples': 8, 'vy_samples': 15, 'publish_frequency': 2.524275159490017, 'resolution': 0.02, 'transform_tolerance': 1.258068463724214, 'update_frequency': 4.188839729558743, 'cost_scaling_factor': 2.117624242932079, 'inflation_radius': 0.9173445988303612, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
137,29.44,0.59,0.54,0,0.8,0.89,"{'controller_frequency': 6.726454149200521, 'planner_patience': 3.1587708504542933, 'controller_patience': 4.7017908911242365, 'conservative_reset_dist': 3.235423427766504, 'acc_lim_theta': 1.7776172820046825, 'acc_lim_trans': 0.38891697410751347, 'acc_lim_x': 2.985687382367548, 'forward_point_distance': 0.5521240133824142, 'goal_distance_bias': 13.869106727291383, 'max_scaling_factor': 0.1134395066850123, 'max_vel_theta': 1.4147035718315633, 'max_vel_trans': 0.5616603942772074, 'max_vel_x': 0.5498150399406141, 'min_vel_theta': 1.510088099886391, 'min_vel_trans': 0.1437679094234489, 'min_vel_x': -0.07390141393458621, 'occdist_scale': 0.2370926199996909, 'oscillation_reset_angle': 0.31610432185455983, 'path_distance_bias': 34.00798846048363, 'scaling_speed': 0.3072017742347515, 'sim_granularity': 0.03834744419822312, 'sim_time': 0.5, 'stop_time_buffer': 0.7493806537568747, 'theta_stopped_vel': 0.1364746928323305, 'trans_stopped_vel': 0.1138465689446954, 'vth_samples': 20, 'vx_samples': 4, 'vy_samples': 12, 'publish_frequency': 5.429350010234151, 'resolution': 0.038904656515788665, 'transform_tolerance': 1.3268197179569514, 'update_frequency': 5.442242023840246, 'cost_scaling_factor': 4.238675540173274, 'inflation_radius': 0.7248488305208186, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
138,33.04,0.16,0.4,1,1.0,0.91,"{'controller_frequency': 6.736029486958135, 'planner_patience': 3.2301489251368065, 'controller_patience': 4.693208247551718, 'conservative_reset_dist': 3.477356323469755, 'acc_lim_theta': 1.7603634371428583, 'acc_lim_trans': 0.3620899647918048, 'acc_lim_x': 2.9593653832889606, 'forward_point_distance': 0.540652889594366, 'goal_distance_bias': 13.650606404085059, 'max_scaling_factor': 0.11484068535294276, 'max_vel_theta': 1.4215469869604194, 'max_vel_trans': 0.6387428477942827, 'max_vel_x': 0.5506009813685828, 'min_vel_theta': 1.5767446077955827, 'min_vel_trans': 0.14267246704824585, 'min_vel_x': -0.09256904359640095, 'occdist_scale': 0.23580278330254206, 'oscillation_reset_angle': 0.30409314751045113, 'path_distance_bias': 34.04530023782323, 'scaling_speed': 0.3467091069656374, 'sim_granularity': 0.04185346364053996, 'sim_time': 0.5, 'stop_time_buffer': 0.7776267664879515, 'theta_stopped_vel': 0.13550603940541237, 'trans_stopped_vel': 0.11318824706508786, 'vth_samples': 22, 'vx_samples': 4, 'vy_samples': 10, 'publish_frequency': 6.0, 'resolution': 0.038391592120339046, 'transform_tolerance': 1.388666006507382, 'update_frequency': 5.343249345761872, 'cost_scaling_factor': 3.5833603375091765, 'inflation_radius': 0.6733519851326912, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
139,30.76,0.17,0.66,1,1.0,0.91,"{'controller_frequency': 6.758016766893279, 'planner_patience': 3.232667136187057, 'controller_patience': 4.686014933076676, 'conservative_reset_dist': 3.5617687955141264, 'acc_lim_theta': 1.7414320911526855, 'acc_lim_trans': 0.3536234399380215, 'acc_lim_x': 2.94617239866729, 'forward_point_distance': 0.5517228504781282, 'goal_distance_bias': 12.654668993894312, 'max_scaling_factor': 0.11959483285632669, 'max_vel_theta': 1.3898404122921153, 'max_vel_trans': 0.6374622885460686, 'max_vel_x': 0.5478798647816361, 'min_vel_theta': 1.5432902072255672, 'min_vel_trans': 0.14987478123748943, 'min_vel_x': -0.06667320996493117, 'occdist_scale': 0.24856660460287722, 'oscillation_reset_angle': 0.3000605476058893, 'path_distance_bias': 32.031661506156716, 'scaling_speed': 0.34657540678416143, 'sim_granularity': 0.03965517752069864, 'sim_time': 0.5, 'stop_time_buffer': 0.7533746545965387, 'theta_stopped_vel': 0.1262320744633169, 'trans_stopped_vel': 0.11284059874941811, 'vth_samples': 19, 'vx_samples': 4, 'vy_samples': 11, 'publish_frequency': 6.0, 'resolution': 0.03460273926234898, 'transform_tolerance': 1.3324903473133596, 'update_frequency': 5.26851846830489, 'cost_scaling_factor': 6.253930908810706, 'inflation_radius': 0.7408786684043642, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
140,77.28,1.12,0.63,0,0.6,0.75,"{'controller_frequency': 4.522654183208942, 'planner_patience': 3.4834237806499004, 'controller_patience': 6.226292859762907, 'conservative_reset_dist': 3.9860301427543163, 'acc_lim_theta': 3.009751801285893, 'acc_lim_trans': 0.14412959143519402, 'acc_lim_x': 4.301857575774193, 'forward_point_distance': 0.4525801305659115, 'goal_distance_bias': 9.234726331196725, 'max_scaling_factor': 0.3729230143129826, 'max_vel_theta': 1.899574097711593, 'max_vel_trans': 0.6009129805024713, 'max_vel_x': 0.3043210776988417, 'min_vel_theta': 2.208454482257366, 'min_vel_trans': 0.10929023735225202, 'min_vel_x': -0.25280204862356187, 'occdist_scale': 0.2018302483484149, 'oscillation_reset_angle': 0.32015073448419573, 'path_distance_bias': 29.91211287677288, 'scaling_speed': 0.28142179660499095, 'sim_granularity': 0.043914281940087674, 'sim_time': 3.0992351304739714, 'stop_time_buffer': 0.8941865317523479, 'theta_stopped_vel': 0.10289743589237332, 'trans_stopped_vel': 0.05115994364023209, 'vth_samples': 25, 'vx_samples': 7, 'vy_samples': 11, 'publish_frequency': 5.234135574661195, 'resolution': 0.1170660783071071, 'transform_tolerance': 1.9010603619739412, 'update_frequency': 5.971341886557639, 'cost_scaling_factor': 5.26404288597405, 'inflation_radius': 0.48765201307833195, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
141,32.2,0.18,0.55,1,1.0,0.91,"{'controller_frequency': 4.822909140717344, 'planner_patience': 3.826924996424602, 'controller_patience': 5.174046350731197, 'conservative_reset_dist': 3.0438591025693893, 'acc_lim_theta': 2.0381985929292776, 'acc_lim_trans': 0.3236755519305159, 'acc_lim_x': 3.4907602791856918, 'forward_point_distance': 0.6337404775681548, 'goal_distance_bias': 26.525766310173633, 'max_scaling_factor': 0.20354502909576144, 'max_vel_theta': 1.477814679384979, 'max_vel_trans': 0.5942252733188917, 'max_vel_x': 0.5760515772813013, 'min_vel_theta': 1.5797243179619092, 'min_vel_trans': 0.2, 'min_vel_x': -0.15471823295245898, 'occdist_scale': 0.3869844431600563, 'oscillation_reset_angle': 0.32796095369787653, 'path_distance_bias': 19.20849029421516, 'scaling_speed': 0.3109914633947549, 'sim_granularity': 0.024650552245544567, 'sim_time': 2.6772927071121755, 'stop_time_buffer': 0.4027124280032589, 'theta_stopped_vel': 0.06732657051521959, 'trans_stopped_vel': 0.0998973896977384, 'vth_samples': 25, 'vx_samples': 6, 'vy_samples': 14, 'publish_frequency': 2.7135884738473894, 'resolution': 0.022583551820131352, 'transform_tolerance': 1.406722381781034, 'update_frequency': 4.226029077857202, 'cost_scaling_factor': 2.0208815669004085, 'inflation_radius': 0.8703498705847672, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
142,46.04,0.2,0.4,1,1.0,0.87,"{'controller_frequency': 6.87851320579648, 'planner_patience': 3.7467090636491776, 'controller_patience': 6.074572890996933, 'conservative_reset_dist': 1.591224230825901, 'acc_lim_theta': 2.6283749370835725, 'acc_lim_trans': 0.2205718394368887, 'acc_lim_x': 1.7155170142650604, 'forward_point_distance': 0.628612719848752, 'goal_distance_bias': 16.430112086236477, 'max_scaling_factor': 0.23848598040640356, 'max_vel_theta': 0.8093195925466716, 'max_vel_trans': 0.6003974829800427, 'max_vel_x': 0.3002715816255659, 'min_vel_theta': 1.771951796952635, 'min_vel_trans': 0.1879530942067504, 'min_vel_x': -0.09424037346616387, 'occdist_scale': 0.26094150110147896, 'oscillation_reset_angle': 0.2319785736501217, 'path_distance_bias': 31.69167473912239, 'scaling_speed': 0.27997182253748176, 'sim_granularity': 0.03017004090361297, 'sim_time': 2.5331971179693937, 'stop_time_buffer': 0.5994901264086365, 'theta_stopped_vel': 0.05986847756430507, 'trans_stopped_vel': 0.08337006466463208, 'vth_samples': 25, 'vx_samples': 7, 'vy_samples': 6, 'publish_frequency': 5.932978339493275, 'resolution': 0.06672432984225452, 'transform_tolerance': 1.5077275024726986, 'update_frequency': 4.10878986492753, 'cost_scaling_factor': 1.1535486849024892, 'inflation_radius': 1.02354627661407, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
143,37.08,0.66,0.8,0,0.8,0.87,"{'controller_frequency': 5.977242104709148, 'planner_patience': 5.837046094238758, 'controller_patience': 5.24968820810318, 'conservative_reset_dist': 4.190568324178457, 'acc_lim_theta': 3.6066373793408277, 'acc_lim_trans': 0.11965081132948399, 'acc_lim_x': 4.290390260517597, 'forward_point_distance': 0.6347915287129581, 'goal_distance_bias': 16.709505645558238, 'max_scaling_factor': 0.4350315578281879, 'max_vel_theta': 1.2448740764521062, 'max_vel_trans': 0.7029428405687212, 'max_vel_x': 0.4059656933415681, 'min_vel_theta': 1.981304177083075, 'min_vel_trans': 0.19896416272968054, 'min_vel_x': -0.06191716790199281, 'occdist_scale': 0.46511274119839074, 'oscillation_reset_angle': 0.4659703355282545, 'path_distance_bias': 31.82652037590742, 'scaling_speed': 0.31345827672630544, 'sim_granularity': 0.019118695221841335, 'sim_time': 3.2594903744757175, 'stop_time_buffer': 1.4563116865232586, 'theta_stopped_vel': 0.12137076277285815, 'trans_stopped_vel': 0.07930927984416485, 'vth_samples': 13, 'vx_samples': 10, 'vy_samples': 8, 'publish_frequency': 1.048397653736174, 'resolution': 0.08761759798973799, 'transform_tolerance': 0.3228785948827863, 'update_frequency': 4.330383254215121, 'cost_scaling_factor': 18.067118033766747, 'inflation_radius': 1.458281694352627, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
144,29.48,0.17,0.63,1,1.0,0.92,"{'controller_frequency': 4.801185774852051, 'planner_patience': 3.6797691762320124, 'controller_patience': 5.318925883052776, 'conservative_reset_dist': 3.031985852076816, 'acc_lim_theta': 1.9079608390515401, 'acc_lim_trans': 0.31721207671736906, 'acc_lim_x': 3.6235492266337634, 'forward_point_distance': 0.6594394315070332, 'goal_distance_bias': 26.26343217511336, 'max_scaling_factor': 0.23779822983652035, 'max_vel_theta': 1.5164375935508074, 'max_vel_trans': 0.597228439074524, 'max_vel_x': 0.5858049511349284, 'min_vel_theta': 1.5666036722786434, 'min_vel_trans': 0.1905040332880037, 'min_vel_x': -0.061044436327568063, 'occdist_scale': 0.3650626861400953, 'oscillation_reset_angle': 0.3215558027135086, 'path_distance_bias': 20.07725851204608, 'scaling_speed': 0.30485058955204913, 'sim_granularity': 0.024355707232694916, 'sim_time': 2.5427580698629804, 'stop_time_buffer': 0.3260946644792675, 'theta_stopped_vel': 0.0616026494889724, 'trans_stopped_vel': 0.1016777081906826, 'vth_samples': 24, 'vx_samples': 6, 'vy_samples': 15, 'publish_frequency': 3.0204529863179967, 'resolution': 0.025468920042081237, 'transform_tolerance': 1.2055558894502192, 'update_frequency': 4.361259129021634, 'cost_scaling_factor': 2.6202010608648143, 'inflation_radius': 0.8794479621659073, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
