Iteration,Energy,Positional_error,Obstacle_distance,Task success,RNS,HV,Parameters
123,36.72,0.17,0.4,1,1,0.9,"{'controller_frequency': 5.083831977288778, 'planner_patience': 6.5842586167774195, 'controller_patience': 6.226308459160373, 'conservative_reset_dist': 1.6404212868611487, 'acc_lim_theta': 2.970461349108852, 'acc_lim_trans': 0.21872735123722511, 'acc_lim_x': 3.24956513657091, 'forward_point_distance': 0.6073397232096452, 'goal_distance_bias': 35.5622120773304, 'max_scaling_factor': 0.24858289974845343, 'max_vel_theta': 1.7102716273193566, 'max_vel_trans': 0.499367890645135, 'max_vel_x': 0.45530774055733036, 'min_vel_theta': 1.8856080166994926, 'min_vel_trans': 0.18080585300210972, 'min_vel_x': -0.06793042520376921, 'occdist_scale': 0.2694191018041235, 'oscillation_reset_angle': 0.24182699472498986, 'path_distance_bias': 37.13664872313708, 'scaling_speed': 0.29070389430190846, 'sim_granularity': 0.02994235907711299, 'sim_time': 1.9859745691821158, 'stop_time_buffer': 1.0538898071952059, 'theta_stopped_vel': 0.11122901034684293, 'trans_stopped_vel': 0.06433833534184813, 'vth_samples': 21, 'vx_samples': 4, 'vy_samples': 11, 'publish_frequency': 2.739317327948597, 'resolution': 0.040114540874741526, 'transform_tolerance': 0.7202233702825223, 'update_frequency': 2.1680662055597653, 'cost_scaling_factor': 2.6137262640657797, 'inflation_radius': 1.173723937442724, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
124,72.36,1.81,0.64,0,0.8,0.72,"{'controller_frequency': 4.954857409000397, 'planner_patience': 4.256260961294174, 'controller_patience': 4.404682923108339, 'conservative_reset_dist': 4.804717540740967, 'acc_lim_theta': 2.539467600174248, 'acc_lim_trans': 0.2112366046756506, 'acc_lim_x': 2.426339216530323, 'forward_point_distance': 0.33656089976429937, 'goal_distance_bias': 29.893377479165792, 'max_scaling_factor': 0.18807758949697018, 'max_vel_theta': 1.6720731537789106, 'max_vel_trans': 0.4298985016532242, 'max_vel_x': 0.4437368699815124, 'min_vel_theta': 1.890363426413387, 'min_vel_trans': 0.19225494526326659, 'min_vel_x': -0.13869004044681787, 'occdist_scale': 0.4837562350090593, 'oscillation_reset_angle': 0.3380716599524021, 'path_distance_bias': 19.45008471608162, 'scaling_speed': 0.26186556871980426, 'sim_granularity': 0.042899004835635426, 'sim_time': 3.499044700525701, 'stop_time_buffer': 0.9005339108407496, 'theta_stopped_vel': 0.07556351283565163, 'trans_stopped_vel': 0.08827178394421935, 'vth_samples': 15, 'vx_samples': 8, 'vy_samples': 6, 'publish_frequency': 5.388239705003798, 'resolution': 0.0614639643393457, 'transform_tolerance': 1.5840945947915315, 'update_frequency': 2.156071391887963, 'cost_scaling_factor': 5.1325203366577625, 'inflation_radius': 1.436717501655221, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
125,152.92,0.7,0.53,0,0.8,0.59,"{'controller_frequency': 6.032683800905943, 'planner_patience': 5.38278192281723, 'controller_patience': 4.141245786100626, 'conservative_reset_dist': 4.389883134514093, 'acc_lim_theta': 3.914967727381736, 'acc_lim_trans': 0.20178216472268107, 'acc_lim_x': 4.015922576189041, 'forward_point_distance': 0.6806745570152998, 'goal_distance_bias': 15.9626844804734, 'max_scaling_factor': 0.14984877705574037, 'max_vel_theta': 1.8370045623742044, 'max_vel_trans': 0.5271883288398385, 'max_vel_x': 0.7462351722177119, 'min_vel_theta': 2.333291550166905, 'min_vel_trans': 0.15874659707769753, 'min_vel_x': -0.26946511371061205, 'occdist_scale': 0.2952843112871051, 'oscillation_reset_angle': 0.19115938358008863, 'path_distance_bias': 10.634310878813267, 'scaling_speed': 0.31837101168930526, 'sim_granularity': 0.025035169394686817, 'sim_time': 3.185693232342601, 'stop_time_buffer': 0.9082093827426433, 'theta_stopped_vel': 0.07227469384670257, 'trans_stopped_vel': 0.08553954875096678, 'vth_samples': 12, 'vx_samples': 3, 'vy_samples': 7, 'publish_frequency': 1.6958533637225628, 'resolution': 0.07074669837020338, 'transform_tolerance': 0.21359970327466726, 'update_frequency': 2.466495362110436, 'cost_scaling_factor': 10.251042542047799, 'inflation_radius': 0.6009695347398519, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
126,36.44,0.15,0.66,1,1,0.9,"{'controller_frequency': 5.072810825194338, 'planner_patience': 6.443469550961584, 'controller_patience': 5.8414030927173055, 'conservative_reset_dist': 1.634753844171436, 'acc_lim_theta': 3.056193381728015, 'acc_lim_trans': 0.21994401316105427, 'acc_lim_x': 3.2080395499573613, 'forward_point_distance': 0.5877888886557209, 'goal_distance_bias': 33.30465928995335, 'max_scaling_factor': 0.22727021663093028, 'max_vel_theta': 1.7409871654707016, 'max_vel_trans': 0.5237100148019879, 'max_vel_x': 0.4893178899598914, 'min_vel_theta': 1.8522057303999642, 'min_vel_trans': 0.18136574401403754, 'min_vel_x': -0.06852183070118106, 'occdist_scale': 0.26984041251738083, 'oscillation_reset_angle': 0.274803373227958, 'path_distance_bias': 35.65434392238548, 'scaling_speed': 0.2901024033588394, 'sim_granularity': 0.029307786644359603, 'sim_time': 2.3785311404179272, 'stop_time_buffer': 1.0663093762400901, 'theta_stopped_vel': 0.11060585186777763, 'trans_stopped_vel': 0.05931381507605378, 'vth_samples': 21, 'vx_samples': 4, 'vy_samples': 11, 'publish_frequency': 2.7922882482602898, 'resolution': 0.03915540183860803, 'transform_tolerance': 0.7687519875258215, 'update_frequency': 2.3340844755953043, 'cost_scaling_factor': 2.411933187591098, 'inflation_radius': 1.1298725334021154, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
127,40.72,0.16,0.59,1,1,0.89,"{'controller_frequency': 5.184961326420307, 'planner_patience': 5.620595924556255, 'controller_patience': 6.3319281823933125, 'conservative_reset_dist': 1.0607786923646927, 'acc_lim_theta': 3.0310110380873088, 'acc_lim_trans': 0.17033531591296197, 'acc_lim_x': 1.8890838399529457, 'forward_point_distance': 0.5620619690977037, 'goal_distance_bias': 26.201541773043573, 'max_scaling_factor': 0.41595491319894795, 'max_vel_theta': 1.244024112354964, 'max_vel_trans': 0.7374501774553209, 'max_vel_x': 0.6934712836984545, 'min_vel_theta': 2.454808405134827, 'min_vel_trans': 0.18529653055593373, 'min_vel_x': -0.16022843420505523, 'occdist_scale': 0.10402803835459054, 'oscillation_reset_angle': 0.2856001958251, 'path_distance_bias': 23.996122740209103, 'scaling_speed': 0.2975178331136703, 'sim_granularity': 0.032724780449643734, 'sim_time': 2.975913116708398, 'stop_time_buffer': 0.3764565579593181, 'theta_stopped_vel': 0.10179688390344381, 'trans_stopped_vel': 0.11184424329549074, 'vth_samples': 17, 'vx_samples': 8, 'vy_samples': 9, 'publish_frequency': 1.8650949830189347, 'resolution': 0.03168975693173706, 'transform_tolerance': 1.2707539001479744, 'update_frequency': 4.486762708052993, 'cost_scaling_factor': 12.969355842098594, 'inflation_radius': 1.1170649237930774, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
128,38.08,1.21,1.05,0,0.6,0.83,"{'controller_frequency': 3.2032983899116516, 'planner_patience': 6.371900096535683, 'controller_patience': 6.116613890975714, 'conservative_reset_dist': 4.895040933042765, 'acc_lim_theta': 4.749986177962274, 'acc_lim_trans': 0.21290246285498143, 'acc_lim_x': 3.4967380948364735, 'forward_point_distance': 0.560182114969939, 'goal_distance_bias': 8.281301958486438, 'max_scaling_factor': 0.46338083334267144, 'max_vel_theta': 1.9121255353093147, 'max_vel_trans': 0.7495516687631607, 'max_vel_x': 0.5629086025524884, 'min_vel_theta': 2.6843038480728865, 'min_vel_trans': 0.18015065360814334, 'min_vel_x': -0.16372730461880564, 'occdist_scale': 0.2530657810624689, 'oscillation_reset_angle': 0.14549235552549364, 'path_distance_bias': 42.293494530022144, 'scaling_speed': 0.3426990961655974, 'sim_granularity': 0.022215776899829506, 'sim_time': 2.5046409936621785, 'stop_time_buffer': 0.9801786482334136, 'theta_stopped_vel': 0.05187678290531039, 'trans_stopped_vel': 0.10608653891831636, 'vth_samples': 16, 'vx_samples': 7, 'vy_samples': 3, 'publish_frequency': 4.718865900300443, 'resolution': 0.07044707656838001, 'transform_tolerance': 1.075718174688518, 'update_frequency': 3.8077595215290785, 'cost_scaling_factor': 5.506427435204387, 'inflation_radius': 0.31547144539654254, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
129,49.72,0.19,0.4,1,1,0.86,"{'controller_frequency': 5.7174805253744125, 'planner_patience': 6.401271395385265, 'controller_patience': 3.013660341501236, 'conservative_reset_dist': 1.8837356641888618, 'acc_lim_theta': 2.385792564880103, 'acc_lim_trans': 0.28186761364340784, 'acc_lim_x': 4.753542713820934, 'forward_point_distance': 0.23383172871544958, 'goal_distance_bias': 19.535811604000628, 'max_scaling_factor': 0.4355096984654665, 'max_vel_theta': 0.511029276996851, 'max_vel_trans': 0.4237057231832296, 'max_vel_x': 0.381547808367759, 'min_vel_theta': 2.8965110946446657, 'min_vel_trans': 0.11203615795820952, 'min_vel_x': -0.20673797177150843, 'occdist_scale': 0.05997668514028192, 'oscillation_reset_angle': 0.35617541894316673, 'path_distance_bias': 24.467073529958725, 'scaling_speed': 0.3099633583799004, 'sim_granularity': 0.022020970853045583, 'sim_time': 2.354243761859834, 'stop_time_buffer': 0.27421782854944465, 'theta_stopped_vel': 0.1024615017697215, 'trans_stopped_vel': 0.09326414233073592, 'vth_samples': 18, 'vx_samples': 9, 'vy_samples': 15, 'publish_frequency': 1.6110595259815454, 'resolution': 0.08922495843842626, 'transform_tolerance': 0.44695695023983717, 'update_frequency': 4.702125260606408, 'cost_scaling_factor': 10.927123730070889, 'inflation_radius': 0.779409996047616, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
130,36.6,0.15,0.62,1,1,0.9,"{'controller_frequency': 5.063707953898456, 'planner_patience': 6.53415773007271, 'controller_patience': 5.874800028216795, 'conservative_reset_dist': 2.0328469816150685, 'acc_lim_theta': 3.0273071444649293, 'acc_lim_trans': 0.19699012199703497, 'acc_lim_x': 3.1861640370800384, 'forward_point_distance': 0.6110113857412771, 'goal_distance_bias': 35.1145431032677, 'max_scaling_factor': 0.2571141096315095, 'max_vel_theta': 1.8084065509119494, 'max_vel_trans': 0.5096865538563358, 'max_vel_x': 0.48102247052367364, 'min_vel_theta': 1.8540985667268208, 'min_vel_trans': 0.18311238253710518, 'min_vel_x': -0.07361695938313909, 'occdist_scale': 0.25729996088599943, 'oscillation_reset_angle': 0.2747203942140518, 'path_distance_bias': 34.71454444984036, 'scaling_speed': 0.30163605237668867, 'sim_granularity': 0.028639005817639528, 'sim_time': 2.101145563968423, 'stop_time_buffer': 1.045509924106379, 'theta_stopped_vel': 0.10933589161676868, 'trans_stopped_vel': 0.06674516834213769, 'vth_samples': 21, 'vx_samples': 4, 'vy_samples': 10, 'publish_frequency': 2.7306159758847057, 'resolution': 0.03536115014264, 'transform_tolerance': 0.628533277484589, 'update_frequency': 2.2741299525476393, 'cost_scaling_factor': 2.8990189172351872, 'inflation_radius': 1.1220304663199836, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
131,36.2,0.15,0.64,1,1,0.9,"{'controller_frequency': 5.077915000689459, 'planner_patience': 6.4707009506814295, 'controller_patience': 5.850277275197902, 'conservative_reset_dist': 1.5088887443300012, 'acc_lim_theta': 3.0298796840509157, 'acc_lim_trans': 0.2135821016739831, 'acc_lim_x': 3.001042669087117, 'forward_point_distance': 0.5669558777059566, 'goal_distance_bias': 35.79501340100841, 'max_scaling_factor': 0.2548304339000993, 'max_vel_theta': 1.7303137900139935, 'max_vel_trans': 0.5442653599851796, 'max_vel_x': 0.4838327449157953, 'min_vel_theta': 1.94092438841043, 'min_vel_trans': 0.1815007909669318, 'min_vel_x': -0.06755399325724148, 'occdist_scale': 0.2624033062132826, 'oscillation_reset_angle': 0.24819293629091055, 'path_distance_bias': 36.63122735865556, 'scaling_speed': 0.2881241838074706, 'sim_granularity': 0.029155027119888505, 'sim_time': 2.069969984063937, 'stop_time_buffer': 0.923305751550704, 'theta_stopped_vel': 0.1091851802470874, 'trans_stopped_vel': 0.0681392008549381, 'vth_samples': 21, 'vx_samples': 4, 'vy_samples': 10, 'publish_frequency': 2.914817400152431, 'resolution': 0.034308351834163225, 'transform_tolerance': 0.6763819197298395, 'update_frequency': 2.5499475391339423, 'cost_scaling_factor': 2.653907247386609, 'inflation_radius': 1.1526595739631509, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
132,44.68,0.19,0.4,1,1,0.88,"{'controller_frequency': 5.739272847771645, 'planner_patience': 3.1964648440480232, 'controller_patience': 4.027835879474878, 'conservative_reset_dist': 2.7857163324952126, 'acc_lim_theta': 2.4114922317676246, 'acc_lim_trans': 0.4779392715543509, 'acc_lim_x': 2.8967074900865555, 'forward_point_distance': 0.250777418166399, 'goal_distance_bias': 20.88745595421642, 'max_scaling_factor': 0.3190845288336277, 'max_vel_theta': 1.1170749738812447, 'max_vel_trans': 0.4081477223429829, 'max_vel_x': 0.3867998514790088, 'min_vel_theta': 2.27014297619462, 'min_vel_trans': 0.13948213113471866, 'min_vel_x': -0.12396357133984565, 'occdist_scale': 0.06971086882986129, 'oscillation_reset_angle': 0.15726798847317697, 'path_distance_bias': 32.90057010948658, 'scaling_speed': 0.21722925174981356, 'sim_granularity': 0.0242839480843395, 'sim_time': 1.3818044774234295, 'stop_time_buffer': 1.3422341866418719, 'theta_stopped_vel': 0.12602585731074212, 'trans_stopped_vel': 0.06422982793301343, 'vth_samples': 25, 'vx_samples': 4, 'vy_samples': 6, 'publish_frequency': 5.073026743717492, 'resolution': 0.07514193334616721, 'transform_tolerance': 1.803448149189353, 'update_frequency': 5.584305426105857, 'cost_scaling_factor': 2.797299375757575, 'inflation_radius': 1.4220711976289748, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
133,50.04,0.17,0.53,1,1,0.86,"{'controller_frequency': 4.957491364330053, 'planner_patience': 5.72902911901474, 'controller_patience': 3.9142566919326782, 'conservative_reset_dist': 4.558511279523373, 'acc_lim_theta': 3.0631778786890207, 'acc_lim_trans': 0.33227393254637716, 'acc_lim_x': 1.4033602513372898, 'forward_point_distance': 0.3692840020172298, 'goal_distance_bias': 17.639510203152895, 'max_scaling_factor': 0.18675362579524518, 'max_vel_theta': 0.7899444685317576, 'max_vel_trans': 0.6435923574026674, 'max_vel_x': 0.7041404494084418, 'min_vel_theta': 2.9459392055869102, 'min_vel_trans': 0.15875509651377798, 'min_vel_x': -0.14895596606656908, 'occdist_scale': 0.4016344096045941, 'oscillation_reset_angle': 0.17522202469408513, 'path_distance_bias': 13.515122048556805, 'scaling_speed': 0.18604369461536407, 'sim_granularity': 0.028890067683532833, 'sim_time': 1.2942061880603433, 'stop_time_buffer': 0.4521387260407209, 'theta_stopped_vel': 0.07303371848538517, 'trans_stopped_vel': 0.10589308347553014, 'vth_samples': 13, 'vx_samples': 8, 'vy_samples': 2, 'publish_frequency': 5.852898507378995, 'resolution': 0.028895259769633412, 'transform_tolerance': 0.4474166238680482, 'update_frequency': 1.0295420177280903, 'cost_scaling_factor': 4.504770438186824, 'inflation_radius': 1.3662593085318804, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
134,38.08,0.13,0.4,1,1,0.9,"{'controller_frequency': 4.852280853083042, 'planner_patience': 6.433279199020329, 'controller_patience': 5.8789913426543325, 'conservative_reset_dist': 1.7343846226229243, 'acc_lim_theta': 3.0501363430505117, 'acc_lim_trans': 0.20352329824048626, 'acc_lim_x': 3.2829297515146374, 'forward_point_distance': 0.5820888513736039, 'goal_distance_bias': 32.72828947602595, 'max_scaling_factor': 0.2406514585528602, 'max_vel_theta': 1.808081534321541, 'max_vel_trans': 0.5209877781124181, 'max_vel_x': 0.4668049472362787, 'min_vel_theta': 1.8180074755980045, 'min_vel_trans': 0.18094722230287275, 'min_vel_x': -0.07882783897441553, 'occdist_scale': 0.2532606129869776, 'oscillation_reset_angle': 0.24200039955736147, 'path_distance_bias': 36.04906948221827, 'scaling_speed': 0.28418025848277995, 'sim_granularity': 0.027100560475482066, 'sim_time': 2.015922797483687, 'stop_time_buffer': 1.06766672564252, 'theta_stopped_vel': 0.11359153414739505, 'trans_stopped_vel': 0.06275587084581247, 'vth_samples': 23, 'vx_samples': 4, 'vy_samples': 10, 'publish_frequency': 2.8957598850696034, 'resolution': 0.0374759130199224, 'transform_tolerance': 0.8017724953105652, 'update_frequency': 2.7151918264922124, 'cost_scaling_factor': 3.2335435111218405, 'inflation_radius': 1.210857874875128, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
135,36.24,0.15,0.6,1,1,0.9,"{'controller_frequency': 5.146894367752342, 'planner_patience': 6.4799660682420415, 'controller_patience': 5.993944849527819, 'conservative_reset_dist': 1.7065175629105327, 'acc_lim_theta': 2.95017428950368, 'acc_lim_trans': 0.20312803980147304, 'acc_lim_x': 3.132273786874617, 'forward_point_distance': 0.6108870709441001, 'goal_distance_bias': 32.17516279664319, 'max_scaling_factor': 0.24337707343332593, 'max_vel_theta': 1.7186534447678858, 'max_vel_trans': 0.5306048170264358, 'max_vel_x': 0.4806011330796881, 'min_vel_theta': 1.8598569000047092, 'min_vel_trans': 0.17934736880386648, 'min_vel_x': -0.08371214383112882, 'occdist_scale': 0.2406906753274775, 'oscillation_reset_angle': 0.2590845647746033, 'path_distance_bias': 35.81731304041798, 'scaling_speed': 0.292935132519566, 'sim_granularity': 0.03083538649831779, 'sim_time': 2.211813333327725, 'stop_time_buffer': 1.0149586783683437, 'theta_stopped_vel': 0.10830935070519096, 'trans_stopped_vel': 0.06853253878160559, 'vth_samples': 21, 'vx_samples': 4, 'vy_samples': 10, 'publish_frequency': 2.6562697920609635, 'resolution': 0.04568189411429853, 'transform_tolerance': 0.6743652623312885, 'update_frequency': 2.407721361810929, 'cost_scaling_factor': 3.4761947633666783, 'inflation_radius': 1.202180090511658, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
